provider,source_id,display_zoom,source_zoom,tile_x,tile_y,tile_url,layer_name,feature_index,mvt_id,geometry_type,properties_json,geometry_wkt,fetched_at
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,316,316,LineString,"{""captured_at"": 1496315400046, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""nQeMmvTVU3iTQW2wG0lbUg"", ""image_id"": 1994116304070007, ""is_pano"": false, ""quality_score"": 0.7179261744966443}","LINESTRING (4.57031250 51.92391036, 4.56937909 51.92464479, 4.56904650 51.92532628, 4.56862807 51.92552477, 4.56816673 51.92565710, 4.56785560 51.92584235, 4.56651449 51.92708620, 4.56597805 51.92731776, 4.56498027 51.92750301, 4.56469059 51.92759563, 4.56446528 51.92774780, 4.56434727 51.92793966, 4.56441164 51.92881296, 4.56386447 51.93008980, 4.56330657 51.93114829, 4.56062436 51.93072489, 4.56030250 51.93063889, 4.55880046 51.93003026, 4.55832839 51.92991118, 4.55484152 51.92937530, 4.55463767 51.92934884, 4.55433726 51.92938192, 4.55382228 51.92922976, 4.55237389 51.92899159, 4.54552889 51.92793966, 4.54513192 51.92793305, 4.54457402 51.92776103, 4.54430580 51.92761548, 4.54353333 51.92641797, 4.54332948 51.92619963, 4.54300761 51.92603423, 4.54069018 51.92569680, 4.53926325 51.92565048, 4.53918815 51.92568356, 4.53912377 51.92581589, 4.53923106 51.92651059, 4.53924179 51.92731776, 4.53918815 51.92846894, 4.53903794 51.92921652, 4.53873754 51.93018242, 4.53828692 51.93134014, 4.53637719 51.93590457)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,317,317,LineString,"{""captured_at"": 1747039791000, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""hCXuEmjtf70rBbQIaUx1sY"", ""image_id"": 1462080588565325, ""is_pano"": false, ""quality_score"": 0.6113785803237858}","LINESTRING (4.52737570 51.94426488, 4.52765465 51.94357045, 4.52862024 51.94204267, 4.52918887 51.94074633)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,318,318,LineString,"{""captured_at"": 1533622091776, ""creator_id"": 105625645010245, ""foot"": false, ""id"": ""yj9qbztii1m7370ujgogg7"", ""image_id"": 184644360176841, ""is_pano"": false, ""quality_score"": 0.5576}","LINESTRING (4.54410195 51.92166730, 4.54844713 51.92169376)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,319,319,LineString,"{""captured_at"": 1638708032266, ""creator_id"": 103054968604494, ""foot"": false, ""id"": ""YjftTHvpMZb1z9DSIF0Xc2"", ""image_id"": 241021231479621, ""is_pano"": false, ""quality_score"": 0.6604637681159421}","LINESTRING (4.53488588 51.91717421, 4.53482151 51.91771684, 4.53484297 51.91842491, 4.53504682 51.91935794, 4.53536868 51.92027111, 4.53581929 51.92116441, 4.53735352 51.92342074, 4.53861952 51.92585559)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,320,320,LineString,"{""captured_at"": 1449925351949, ""creator_id"": 110475481178603, ""foot"": false, ""id"": ""SGh2osMjDrE1s0IapCB0Gg"", ""image_id"": 417855785948865, ""is_pano"": false, ""quality_score"": 0.6885555555555556}","LINESTRING (4.53838348 51.92703327, 4.53799725 51.92580927, 4.53753591 51.92484990, 4.53645229 51.92296419, 4.53536868 51.92133645, 4.53496099 51.92062843, 4.53468204 51.91989394, 4.53448892 51.91915281, 4.53439236 51.91841167, 4.53441381 51.91767714)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,321,321,LineString,"{""captured_at"": 1686152986000, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""rBaNYE74v9AIlWbKhkX3su"", ""image_id"": 1521065068431275, ""is_pano"": false, ""quality_score"": 0.35809195402298855}","LINESTRING (4.53233242 51.94426488, 4.53385592 51.94077940, 4.53502536 51.93781620, 4.53585148 51.93601702)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,322,322,LineString,"{""captured_at"": 1760956924000, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""EuAaLdyIjgb3teh4JmXMz9"", ""image_id"": 1134634888854661, ""is_pano"": false, ""quality_score"": 0.5967180783817954}","LINESTRING (4.53786850 51.92552477, 4.53753591 51.92479697, 4.53676343 51.92342074, 4.53513265 51.92090635, 4.53473568 51.92018509, 4.53446746 51.91944397, 4.53428507 51.91867636, 4.53422070 51.91793522, 4.53428507 51.91717421)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,323,323,LineString,"{""captured_at"": 1533621829632, ""creator_id"": 105625645010245, ""foot"": false, ""id"": ""hanri7vq54qnzf7pvfptkq"", ""image_id"": 1693832484150805, ""is_pano"": false, ""quality_score"": 0.513}","LINESTRING (4.53412414 51.92729791, 4.53379154 51.92731114)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,324,324,LineString,"{""captured_at"": 1752580154000, ""creator_id"": 106617448243381, ""foot"": false, ""id"": ""k0m2tIoFlQcpShOxG5dL9w"", ""image_id"": 1410445700172090, ""is_pano"": false, ""quality_score"": 0.7561551246537396}","LINESTRING (4.53420997 51.94105719, 4.53344822 51.94308104, 4.53313708 51.94368288, 4.53272939 51.94426488)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,325,325,LineString,"{""captured_at"": 1577361455766, ""creator_id"": 102518778654933, ""foot"": false, ""id"": ""xpnmqkfk9r8pb8hai19f2a"", ""image_id"": 954622238688901, ""is_pano"": false, ""quality_score"": 0.2783333333333333}","LINESTRING (4.52662468 51.93947641, 4.52636719 51.93921845)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,326,326,LineString,"{""captured_at"": 1486210878455, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""t6w6vg3qrrwhjvufp8eus8"", ""image_id"": 1131275234002705, ""is_pano"": false, ""quality_score"": 0.5983446553446553}","LINESTRING (4.53492880 51.91717421, 4.53486443 51.91799477, 4.53493953 51.91873592, 4.53501463 51.91923222, 4.53526139 51.91997334, 4.53559399 51.92068137, 4.53720331 51.92322224, 4.53851223 51.92555124, 4.53878045 51.92626579, 4.53901649 51.92723837, 4.53908086 51.92868726, 4.53898430 51.92941500, 4.53869462 51.93037427, 4.53490734 51.93929121, 4.53305125 51.94426488)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,327,327,LineString,"{""captured_at"": 1475069824990, ""creator_id"": 107261771505928, ""foot"": false, ""id"": ""gYDui6-qScEwJexJOzkkeQ"", ""image_id"": 292942512365417, ""is_pano"": false, ""quality_score"": 0.7178997134670486}","LINESTRING (4.55476642 51.91717421, 4.56023812 51.92035713, 4.56419706 51.92250763, 4.56756592 51.92442645, 4.56809163 51.92460510, 4.56887484 51.92471757, 4.56908941 51.92480359, 4.56926107 51.92496900, 4.56955075 51.92548507, 4.57031250 51.92597468)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,328,328,LineString,"{""captured_at"": 1703514651000, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""5J0lBCTXmjhsYtn6bd3Dw9"", ""image_id"": 1437216670513266, ""is_pano"": false, ""quality_score"": 0.5940797132011809}","LINESTRING (4.53711748 51.93257721, 4.53775048 51.93076459, 4.53824401 51.92888573, 4.53830838 51.92801244, 4.53820109 51.92713912, 4.53790069 51.92609377, 4.53732133 51.92467788, 4.53672051 51.92364570, 4.53519702 51.92140262, 4.53453183 51.92016524, 4.53426361 51.91935133, 4.53413486 51.91868298, 4.53408122 51.91782934, 4.53414559 51.91717421)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,329,329,LineString,"{""captured_at"": 1514290895000, ""creator_id"": 102518778654933, ""foot"": true, ""id"": ""s84n_hoE62EpBqJFrBEWaA"", ""image_id"": 295317812151764, ""is_pano"": false, ""quality_score"": 0.6292830396475771}","LINESTRING (4.52636719 51.92958701, 4.52772975 51.92950100, 4.52819109 51.92952085, 4.52829838 51.92941500, 4.52855587 51.92934222, 4.52942491 51.92895851, 4.52998281 51.92865418, 4.53021884 51.92839616, 4.53031540 51.92814476, 4.53047633 51.92800582, 4.53066945 51.92770149, 4.53138828 51.92757578, 4.53168869 51.92777426, 4.53226805 51.92778088, 4.53217149 51.92818445, 4.53157067 51.92899159, 4.53143120 51.92914375, 4.53099132 51.92939515, 4.53080893 51.92967963, 4.53039050 51.93001041, 4.53001499 51.93045366, 4.52993989 51.93070505, 4.52976823 51.93089690, 4.52999353 51.93121444, 4.53021884 51.93137983, 4.53025103 51.93154522, 4.53014374 51.93198845, 4.52977896 51.93249121, 4.52953219 51.93300720, 4.52924252 51.93322550, 4.52909231 51.93357611, 4.52904940 51.93374810, 4.52915668 51.93481312, 4.52900648 51.93518355, 4.52902794 51.93545476, 4.52859879 51.93602364, 4.52843785 51.93644036, 4.52841640 51.93702907, 4.52879190 51.93776990, 4.52884555 51.93819984)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,330,330,LineString,"{""captured_at"": 1469364701425, ""creator_id"": 110475481178603, ""foot"": false, ""id"": ""i0zm00tbg9s4h5ydlxknnt"", ""image_id"": 467935271181425, ""is_pano"": false, ""quality_score"": 0.711760391198044}","LINESTRING (4.53797579 51.93015595, 4.53821182 51.92917021, 4.53828692 51.92842924, 4.53824401 51.92743685, 4.53802943 51.92645766, 4.53752518 51.92524689, 4.53689218 51.92406254, 4.53497171 51.92107839, 4.53460693 51.92037037, 4.53428507 51.91939765, 4.53415632 51.91864990, 4.53412414 51.91790213, 4.53419924 51.91717421)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,331,331,LineString,"{""captured_at"": 1650738086000, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""dy9QYWOnHSr6hXgiJzsIKm"", ""image_id"": 414547100677009, ""is_pano"": false, ""quality_score"": 0.4563193277310925}","LINESTRING (4.53699946 51.92342074, 4.53791142 51.92506163, 4.53846931 51.92629226, 4.53876972 51.92756917, 4.53878045 51.92859464, 4.53853369 51.92985825, 4.53790069 51.93174368, 4.53522921 51.93806755)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,332,332,LineString,"{""captured_at"": 1457877052437, ""creator_id"": 102518778654933, ""foot"": false, ""id"": ""yF8pqNtaz9xeMbgPoqxNTg"", ""image_id"": 742314559775899, ""is_pano"": false, ""quality_score"": 0.7019739130434782}","LINESTRING (4.56926107 51.94426488, 4.56956148 51.94379531, 4.56971169 51.94322654, 4.57008719 51.94277019, 4.57028031 51.94265114, 4.57022667 51.94243950, 4.57031250 51.94228077)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,333,333,LineString,"{""captured_at"": 1545736525499, ""creator_id"": 102518778654933, ""foot"": true, ""id"": ""CfNOijRb86SXxaYml340rA"", ""image_id"": 469953497566271, ""is_pano"": false, ""quality_score"": 0.518144}","LINESTRING (4.52636719 51.92970609, 4.52675343 51.92971932, 4.52753663 51.92961347, 4.52810526 51.92938192, 4.52881336 51.92926283, 4.52913523 51.92912390, 4.52938199 51.92895851, 4.52966094 51.92886589, 4.52998281 51.92867403, 4.53106642 51.92745670, 4.53213930 51.92769487, 4.53254700 51.92805875, 4.53269720 51.92827708, 4.53266501 51.92878650, 4.53238606 51.92921652, 4.53138828 51.93008318, 4.53068018 51.93057935, 4.53049779 51.93079105, 4.53017592 51.93159814, 4.53007936 51.93167091, 4.53006864 51.93181645, 4.52962875 51.93269628, 4.52930689 51.93306012, 4.52896357 51.93364226, 4.52903867 51.93474697, 4.52896357 51.93534231, 4.52854514 51.93618901, 4.52844858 51.93683725, 4.52859879 51.93743256, 4.52884555 51.93797495, 4.52882409 51.93838505, 4.52872753 51.93872899, 4.52853441 51.93894727, 4.52822328 51.93917877, 4.52805161 51.93943673, 4.52775121 51.93962854, 4.52766538 51.93977405, 4.52751517 51.93976744, 4.52706456 51.93965500, 4.52678561 51.93995925, 4.52636719 51.94004523)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,334,334,LineString,"{""captured_at"": 1686148848000, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""k5n1XCKD8FlA9agHhZ0tfb"", ""image_id"": 106353505822665, ""is_pano"": false, ""quality_score"": 0.44113636363636355}","LINESTRING (4.53841567 51.93030150, 4.53810453 51.93124752)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,335,335,LineString,"{""captured_at"": 1722938964000, ""creator_id"": 103550301888099, ""foot"": false, ""id"": ""Rfs0UcA6t3Fhyu8ILCHlzW"", ""image_id"": 361339593686834, ""is_pano"": false, ""quality_score"": 0.6807744107744107}","LINESTRING (4.52636719 51.92275245, 4.52657104 51.92273922, 4.52666759 51.92279877, 4.52704310 51.92336119, 4.52740788 51.92358615, 4.52836275 51.92500870, 4.52825546 51.92511456, 4.52742934 51.92539906, 4.52794433 51.92615993, 4.52777267 51.92680170, 4.52753663 51.92721852, 4.52760100 51.92737730, 4.52785850 51.92768826, 4.52784777 51.92826384, 4.52823400 51.92898497, 4.52824473 51.92941500, 4.52844858 51.93003687, 4.52840567 51.93024857, 4.52824473 51.93049335, 4.52813745 51.93122767, 4.52782631 51.93161798, 4.52782631 51.93208106, 4.52759027 51.93267644, 4.52747226 51.93324535, 4.52730060 51.93362241, 4.52722549 51.93393994)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,336,336,LineString,"{""captured_at"": 1533673976000, ""creator_id"": 105625645010245, ""foot"": false, ""id"": ""zxnapdm4evlbhhvnlf2fu7"", ""image_id"": 803872020513823, ""is_pano"": false, ""quality_score"": 0.32699999999999996}","LINESTRING (4.52991843 51.91937780, 4.53006864 51.91966233)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,337,337,LineString,"{""captured_at"": 1752580094000, ""creator_id"": 106617448243381, ""foot"": false, ""id"": ""8ZTDR2FixurWavt40YLpMI"", ""image_id"": 1631558670857778, ""is_pano"": false, ""quality_score"": 0.7178735891647856}","LINESTRING (4.53865170 51.92678847, 4.53875899 51.92729129, 4.53880191 51.92814476, 4.53872681 51.92906436, 4.53855515 51.92983840, 4.53750372 51.93283521, 4.53430653 51.94079924)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,338,338,LineString,"{""captured_at"": 1505667233090, ""creator_id"": 110475481178603, ""foot"": false, ""id"": ""knt17qo56uiyur79dh7u58"", ""image_id"": 1569118886767098, ""is_pano"": false, ""quality_score"": 0.5488461538461539}","LINESTRING (4.53468204 51.91717421, 4.53460693 51.91776316, 4.53462839 51.91850431, 4.53481078 51.91949029, 4.53504682 51.92021156, 4.53567982 51.92138939, 4.53662395 51.92276568, 4.53747153 51.92416179, 4.53823328 51.92559094, 4.53867316 51.92681494, 4.53880191 51.92758240, 4.53883410 51.92834985, 4.53865170 51.92960685, 4.53800797 51.93154522, 4.53515410 51.93827260, 4.53280449 51.94426488)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,339,339,LineString,"{""captured_at"": 1415438541000, ""creator_id"": 110475481178603, ""foot"": false, ""id"": ""DQPAoVUnaWXdyfJZU6iaVw"", ""image_id"": 1183823498719729, ""is_pano"": false, ""quality_score"": 0.607144171779141}","LINESTRING (4.53227878 51.94426488, 4.53374863 51.94086538, 4.53482151 51.93809401, 4.53728914 51.93231260, 4.53793287 51.93046689, 4.53827620 51.92902467, 4.53832984 51.92854171, 4.53834057 51.92805875, 4.53821182 51.92707958, 4.53772902 51.92562402, 4.53672051 51.92375157, 4.53490734 51.92097252, 4.53444600 51.92002628, 4.53427434 51.91953661, 4.53407049 51.91854402, 4.53413486 51.91717421)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,340,340,LineString,"{""captured_at"": 1530213032018, ""creator_id"": 100122205571121, ""foot"": false, ""id"": ""4bDHUr3eubg7XDzD6rjahw"", ""image_id"": 751405518880910, ""is_pano"": false, ""quality_score"": 0.514436}","LINESTRING (4.53464985 51.91717421, 4.53459620 51.91781610, 4.53467131 51.91866975, 4.53480005 51.91934471, 4.53505754 51.92018509, 4.53562617 51.92132322, 4.53651667 51.92256718, 4.53709602 51.92352660, 4.53831911 51.92584897, 4.53857660 51.92651721, 4.53874826 51.92722513, 4.53882337 51.92862772, 4.53864098 51.92956716, 4.53811526 51.93118798, 4.53285813 51.94426488)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,341,341,LineString,"{""captured_at"": 1686148909000, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""x5YQn3hWoDC4j2JvlUzmsy"", ""image_id"": 647538783899764, ""is_pano"": false, ""quality_score"": 0.3604}","LINESTRING (4.53808308 51.93128721, 4.53785777 51.93200829, 4.53732133 51.93327842)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,342,342,LineString,"{""captured_at"": 1497088886885, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""wuVliwRoe9YfL4ZuLp7a8Q"", ""image_id"": 1172263649886730, ""is_pano"": false, ""quality_score"": 0.6308184049079756}","LINESTRING (4.52734351 51.94426488, 4.52765465 51.94359029, 4.52870607 51.94193023, 4.53269720 51.93258383, 4.53283668 51.93254413, 4.53353405 51.93276905, 4.53467131 51.93298736, 4.53783631 51.93346365, 4.54032540 51.93392671, 4.54252481 51.93425084, 4.54262137 51.93415162, 4.54512119 51.92797936, 4.54507828 51.92787350, 4.54453111 51.92770149, 4.54420924 51.92747654, 4.54338312 51.92625256, 4.54326510 51.92615993, 4.54275012 51.92596806, 4.54044342 51.92563725, 4.53770757 51.92547846, 4.53658104 51.92549169, 4.53402758 51.92571003, 4.53350186 51.92571003, 4.53328729 51.92549831, 4.53292251 51.92461833, 4.53241825 51.92371187, 4.52937126 51.91868960, 4.52903867 51.91798154, 4.52896357 51.91756464, 4.52899575 51.91717421)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,343,343,LineString,"{""captured_at"": 1537123364171, ""creator_id"": 110475481178603, ""foot"": false, ""id"": ""mt1udmi915rihl2fsqu7on"", ""image_id"": 878153169398287, ""is_pano"": false, ""quality_score"": 0.09572307692307692}","LINESTRING (4.53496099 51.91717421, 4.53490734 51.91774993, 4.53496099 51.91864328, 4.53539014 51.92017185, 4.53567982 51.92076739, 4.53734279 51.92341412, 4.53854442 51.92566372, 4.53900576 51.92710604, 4.53909159 51.92800582, 4.53905940 51.92868726, 4.53897357 51.92937530, 4.53855515 51.93069182, 4.53717113 51.93397963, 4.53565836 51.93712167, 4.53280449 51.94426488)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,344,344,LineString,"{""captured_at"": 1487668106777, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""vldj2757gbzyvdt0mqjbq9"", ""image_id"": 926700498159048, ""is_pano"": false, ""quality_score"": 0.6612057942057942}","LINESTRING (4.53497171 51.91717421, 4.53489661 51.91783596, 4.53493953 51.91857049, 4.53510046 51.91933147, 4.53537941 51.92007922, 4.53586221 51.92103869, 4.53629136 51.92170700, 4.53688145 51.92257380, 4.53806162 51.92410886)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,345,345,LineString,"{""captured_at"": 1533674143000, ""creator_id"": 105625645010245, ""foot"": false, ""id"": ""c95rukagjqfsyulo6xyd77"", ""image_id"": 174985284514508, ""is_pano"": false, ""quality_score"": 0.23914285714285713}","LINESTRING (4.52801943 51.92649736, 4.52703238 51.92636504)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,346,346,LineString,"{""captured_at"": 1730326850000, ""creator_id"": 106617448243381, ""foot"": false, ""id"": ""pg4GKqDRQTmPvZBrlC1J9u"", ""image_id"": 449861741042487, ""is_pano"": false, ""quality_score"": 0.08209706546275397}","LINESTRING (4.53464985 51.91717421, 4.53459620 51.91849108, 4.53470349 51.91920575, 4.53489661 51.91991379, 4.53545451 51.92109824, 4.53651667 51.92265982)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,347,347,LineString,"{""captured_at"": 1686148909000, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""zBeruEOwbFpfnLvIh4JaQ6"", ""image_id"": 645850170356515, ""is_pano"": false, ""quality_score"": 0.35244444444444445}","LINESTRING (4.53808308 51.93128721, 4.53785777 51.93200829, 4.53732133 51.93327842)",2026-05-20T08:29:41+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2708,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2708?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,348,348,LineString,"{""captured_at"": 1686126358000, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""N6JHk4OUeYfZzq5atWPcXM"", ""image_id"": 659311582860174, ""is_pano"": false, ""quality_score"": 0.4743593073593073}","LINESTRING (4.53233242 51.94426488, 4.53358769 51.94157970, 4.53442454 51.93946980)",2026-05-20T08:29:41+00:00
